run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path
b,219,REACH_PUMP2_WITH_RECHARGE,1026d5ec6b5daf1d322ac3219cfc4a247bf9595a8b5327a321f726dbc2ff1904,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,219,REPLAN_ON_RESTRICTION,1353dd3eeb2d1253d061c08b0d26036c3189035b73f9f6861b71bfd64ec432e9,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,219,STORE_CARRIED_TOOL,47f76da77083c3fb86077338f4e447dea9ac8c7a340580d7d70e11adae04f921,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,220,INSPECT_NEAREST_COOLANT,3b5a7450d9232ca1f1350c49302a70173a78d5bad9f423489cb46da8b7fdc756,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,220,INSPECT_VALVE7_WITH_ALTERNATE,7c2c340613f61518bd2f065b018a0de06e482418fae557f137c4df9ff8e99d53,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,220,REACH_PUMP2_WITH_RECHARGE,b322617879c744a67c013134dbe72fda7451e7a732a11cc1f6c2796a751938f0,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,220,REPLAN_ON_RESTRICTION,4babe30c2d61714c4929c4e9df4839810688bd8dac211fc9db83a885560f17b3,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,220,STORE_CARRIED_TOOL,b827952ac08fb81deb706f8afd5badca50bebeaba9aad0da9705da3eca2d037d,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,221,INSPECT_NEAREST_COOLANT,6ed5bea39b1544c12f1f0d905d7b26cb0ed2b2b8d08e443881091b7ed6646ba8,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,221,INSPECT_VALVE7_WITH_ALTERNATE,e55e893a92de8acc2d33091a8b809df7ad6c0cf760ca1cfd558219de2f76d389,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,221,REACH_PUMP2_WITH_RECHARGE,48946f3827737e89eef2c5c3c3928873e8ed9d2264c83eff441c5ffd4b3d10f9,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,221,REPLAN_ON_RESTRICTION,b25f04a65ae10e6e4a7942fa8e1011bbaa4f77b2a5223b1e291ec7e0a561860c,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,221,STORE_CARRIED_TOOL,ae9012f268f9f94f9b9cf171253ac4701fe9fd96b7326253d61aa92ccfe405fb,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,222,INSPECT_NEAREST_COOLANT,4daf70a158254e3e69f2a0d889310c1713effcd4e51e11f85f089e76650aee42,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,222,INSPECT_VALVE7_WITH_ALTERNATE,e69fe2e38515e6195cba41aab16ae863342d9bbb5c7546107738155d4e65a3af,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,222,REACH_PUMP2_WITH_RECHARGE,78c5f9f7dc8f2059200aee3f860f7e6ccc80d90340d2e2ded9e36f3b83d78499,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,222,REPLAN_ON_RESTRICTION,179ab3acef3fc69f5a7242a44347dab00f2ccaa97408a189a68152ae4d63759c,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,222,STORE_CARRIED_TOOL,07e5632618ad924dcfbacd9bac432153c3e3e867d4d920650bbfdfb74b0c6d63,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,223,INSPECT_NEAREST_COOLANT,071f540b0a5e2a2554529c72a457e3c79388d205aa0465331ab1cdd8f749536d,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,223,INSPECT_VALVE7_WITH_ALTERNATE,5ce9ef5244f97c3c9109b302566f6ae51a29810eb73b5fad1a5d785f4efd17ff,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,223,REACH_PUMP2_WITH_RECHARGE,7167e75af2c0ff21ac46d848c1735f812e9b8bc1da390c703084f11a16a346f2,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,223,REPLAN_ON_RESTRICTION,f17df238402f9d57e1cd07095f032855d3afc7007f57da12979a1b2691115379,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,223,STORE_CARRIED_TOOL,f916316b30fb234d7e2a1c3bd12589d4e04b47d1903d9a6a44529656c3c38854,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,224,INSPECT_NEAREST_COOLANT,5aa7ad1f17ad15d67c28dbd6fd5a1e13964a6185249dc33e51cef8f8fc3e99e0,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,224,INSPECT_VALVE7_WITH_ALTERNATE,d190a988f11d432914c31419d13393bc7567fad42977988e33fe8a67fc5146b3,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,224,REACH_PUMP2_WITH_RECHARGE,4e0f78ae29cf9d07a72b96846369e66713ee91a08ee577110c34e2b8e970bf3d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,224,REPLAN_ON_RESTRICTION,c71bed440ca136f3137f39d15ef79a0762a2726159eb89e12432e54d83614dbe,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,224,STORE_CARRIED_TOOL,2b921973e87b67e7ac818a2f35f34f539f11bd7387c8808e9f88aaaf2c86d82b,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,225,INSPECT_NEAREST_COOLANT,bf2c9d14b46f0fd95fb3b47cf64a1a9a1ecbe3553ee60284dc93ff977cea01f5,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,225,INSPECT_VALVE7_WITH_ALTERNATE,deb8f6f8f7943f9066f03c3645dc3d704dbd871dee7eace2425b496238132789,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,2,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,225,REACH_PUMP2_WITH_RECHARGE,845acc0ea712810cbffac364f91667c46da2ddffc28280d0af9b3693c6b599b6,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,225,REPLAN_ON_RESTRICTION,e49f8554271e4791bb1b2ffbb11e40a849ccbcfd43e4a24ffd64c68f52542917,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,225,STORE_CARRIED_TOOL,467236b6769a78c04fab565d2d905547d1c201c01755b71cb658a1b97ede0365,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,226,INSPECT_NEAREST_COOLANT,2ad4e269a9a918d73b1a784a73572418de71eefbfe186bd40d6dcef2f1afd1ca,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,226,INSPECT_VALVE7_WITH_ALTERNATE,20458f3d6710f853073bfb1f5e1f5020e79c662ecb97cd82c57d8a8cab474b19,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,226,REACH_PUMP2_WITH_RECHARGE,54ed5a2764fa1ec972c378725467065f38965460a5d7d0bc2019932a36c9c5d7,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,226,REPLAN_ON_RESTRICTION,b1202de975391310018f12084f9c63995bd6b3d756fc6b4821f6e9fcd8034055,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,226,STORE_CARRIED_TOOL,30cad568424db491d0370570c00b03b24e56fb8d10ed3136c45d413d9ec449ec,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,227,INSPECT_NEAREST_COOLANT,fd0d2512c584f40c998fdf2c0468bc6ee50dce7dfc588006867f08ff7832f799,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,227,INSPECT_VALVE7_WITH_ALTERNATE,9eafcfee085f6da2953462038c770ce5197ae0b4c35d89e0384c6dfcb57e0b5e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,227,REACH_PUMP2_WITH_RECHARGE,e7d4d217e7164e22853f2047fcc392d63014f26e8a46247c7a017a724e1d9fc3,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,227,REPLAN_ON_RESTRICTION,4ec251135a04143b1d0e68b59a01d5d39393dd5fbb7ec604737c717613a72d0f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,227,STORE_CARRIED_TOOL,2ff84f1b1e9812dd67d2a49645204a2f86158f272cd8841d28031bfdeecf317a,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,228,INSPECT_NEAREST_COOLANT,9e1cb6276b4404342b530081da06aa68ff8ffd90ac412ba14c39724ba0f90644,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,228,INSPECT_VALVE7_WITH_ALTERNATE,d3f444804092c97f5de046d574414d75798b1a96b0216ef6656db1d36d8ae01f,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,228,REACH_PUMP2_WITH_RECHARGE,1c6ac768d32aa9b1916fd3d16742103b838e12dfe3385d17f07f0bb4664279eb,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,228,REPLAN_ON_RESTRICTION,92733f1ec887ba85cd420eb16151225c58a7789c27182dbf8263d3a491c22893,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,2,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,228,STORE_CARRIED_TOOL,621221a22a802e095f50dc904f1eb48611a8fc987e55b091c2e421b3e6f7cbe5,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,229,INSPECT_NEAREST_COOLANT,2ecba6b970e5a140c6c6be7d6cff50049faf0fbd4e3e9d76f35c27de88145c19,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,229,INSPECT_VALVE7_WITH_ALTERNATE,d0ea523813eaeddb839f82c1a09c29b2107d5e39d1ff4e93f05416080c82018d,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,229,REACH_PUMP2_WITH_RECHARGE,ab6b566be90bb9ff41db2b777e8aecb50d8422554293942f7883024905817087,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,229,REPLAN_ON_RESTRICTION,e6729aa91d19aaaecdb2b74fad817cabec3198da6f075dd9e4f5f70b4fb80487,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,229,STORE_CARRIED_TOOL,7f9d9a621e4c7b27eecdbd2e3b50d97ee28c8854c9d696d6d900054b68fa6df6,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,230,INSPECT_NEAREST_COOLANT,b62dc960fe73f25951fec994f274fe8faac316b0f1113c6b1a3e9715b2cf61c5,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,230,INSPECT_VALVE7_WITH_ALTERNATE,aafcd9088c1df99f46dbff0342999c7d2ca34fb95da98bb321c09eee945e41e6,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,230,REACH_PUMP2_WITH_RECHARGE,20b4368731b5f64d6ff52588e8b1805783bb3be83df6bb73c6a14fa466d23d98,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,230,REPLAN_ON_RESTRICTION,8d925504c2d008a81a9a89ad64c10c5108e166ae167d2ffda7e6666e52425f37,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,230,STORE_CARRIED_TOOL,644197b2c8c1dc1a52d170acbc3a2cfbb6def6ab99fad2c5db6d2ff0f11847f6,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,231,INSPECT_NEAREST_COOLANT,e832111770024550a142b7ae1bce33945584546ff897d02a8b601a11cc64cd50,NONE,0,[],[],true,2,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,231,INSPECT_VALVE7_WITH_ALTERNATE,dab2e018e7b2a03f6096b87cf5db782843cbc4d502917cfcb931daba9bb98b2e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,231,REACH_PUMP2_WITH_RECHARGE,f121b559ee12131c755f470113b622c859499e0c4b8ff29816e47eeb3ef7dafc,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,231,REPLAN_ON_RESTRICTION,4682b65855d93797a4a2ca70c5622f8529867cccd6967b1e294acdc65b229efa,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,231,STORE_CARRIED_TOOL,2ea50e3d9ac54944cb537c226256e592f831ba91e6d0ab252bae8fd00787445b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,232,INSPECT_NEAREST_COOLANT,63705ef7c65962ad55be7ee6242e4dd8f81d5eaaec28a2e19f9ad07e8465a881,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,232,INSPECT_VALVE7_WITH_ALTERNATE,675f8fb918696b41208e7786afe1c42c96933961ea6112c10c039f1ca2d9f0e0,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,232,REACH_PUMP2_WITH_RECHARGE,f427bb1c41688d3ac34631406ac1f28a167baece672b5b1c7165cfc7d2debcc5,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,232,REPLAN_ON_RESTRICTION,0a973730b80a0906c1f7c8a4975caf61207c074faaced9b066bfdaa1f4e1c2c3,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,232,STORE_CARRIED_TOOL,81db0a7e8c833338f2104b31b8388d287eed8ca85e13fbb9a989f264863158d9,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,233,INSPECT_NEAREST_COOLANT,2effc2171c40a74c18f466db7a323e098dd07daea192f4ca6769e2e5e0fe2bb4,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,233,INSPECT_VALVE7_WITH_ALTERNATE,ad3d5ec74da4b8b422bc80a9893e6311d7ac21ed22607a2a458383d646f03a79,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,233,REACH_PUMP2_WITH_RECHARGE,170e368a549764ae86812272b0e6b20e461ee48e96024982695f57cdbf09af34,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,233,REPLAN_ON_RESTRICTION,b25379c23a35499d537e8f909fb2e4eb7e60493bff0f57bb82c38de58a67e389,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,233,STORE_CARRIED_TOOL,a77b1fef84906ef3e938c33356404ddb22e71031d47d90f2f7bc4a652959f8ce,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,234,INSPECT_NEAREST_COOLANT,4c9901ea8e767471bc6ca1a34d4ea2f04dfa36cb7b649b9d0f068e1e3cd3018e,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,234,INSPECT_VALVE7_WITH_ALTERNATE,090e3bf40f1839673efbf7a93e5b6ef9964239cf9533f05e64448183cd785ae0,NONE,0,[],[],true,2,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,234,REACH_PUMP2_WITH_RECHARGE,694c95fcbe025592ba0833ef923e50736758038a8befd8b68ff48ae640194fa9,NONE,0,[],[],true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,234,REPLAN_ON_RESTRICTION,bb921d2d9b4e10b624f6fb1c451a162bccad503748f50e768384aa494664829b,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,234,STORE_CARRIED_TOOL,294931c392b628646a44f489d768ca9a3bea598cbf374609e20615ee0755f357,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,235,INSPECT_NEAREST_COOLANT,afce610be6754ec06537912a714fde36dec34d74a823ba227fa155c1f5c61bd9,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-b/raw/cases.jsonl
b,235,INSPECT_VALVE7_WITH_ALTERNATE,95fdc18d80b0aa440b9bd537dfc0c0a10375c0e2d7f107f4665f6769f879bb01,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-b/raw/cases.jsonl
